id,time,priority,dmnd,short,prtdown,ttldown,prtgdown,ttlgdown
J,251.2619047619048,8,30,0,0.0,0.0,-59800.333333333336,-13130767.630446304
A,256.76339285714266,0,12,-2,0.0,0.0,-6027.826318027193,-13136795.456764331
B,256.76339285714266,0,12,-2,0.0,0.0,-12055.652636054387,-13148851.109400386
C,256.76339285714266,1,10,-9,0.0,0.0,-39180.871067176755,-13188031.980467563
D,256.76339285714266,6,7,0,0.0,0.0,-39180.871067176755,-13227212.851534741
E,256.76339285714266,6,7,0,0.0,0.0,-39180.871067176755,-13266393.722601919
F,256.76339285714266,1,10,-1,0.0,4.125,-42194.78422619035,-13308588.506828109
G,256.76339285714266,0,12,0,0.0,0.0,-42194.78422619035,-13350783.2910543
H,256.76339285714266,4,12,-1,0.0,0.0,-45208.69738520395,-13395991.988439502
I,256.76339285714266,4,12,0,0.0,0.0,-45208.69738520395,-13441200.685824705
J,256.76339285714266,8,30,0,0.0,0.0,-45208.69738520395,-13486409.383209908
A,263,0,12,-2,0.0,0.0,-3280.4553571429597,-13489689.838567052
B,263,0,12,-2,0.0,0.0,-6560.910714285919,-13496250.749281337
C,263,1,10,-9,0.0,0.0,-21322.95982142924,-13517573.709102767
D,263,6,7,0,0.0,0.0,-21322.95982142924,-13538896.668924196
E,263,6,7,0,0.0,0.0,-21322.95982142924,-13560219.628745625
F,263,0,12,1,0.0,4.125,-19682.732142857756,-13579902.360888483
G,263,0,12,0,0.0,0.0,-19682.732142857756,-13599585.093031341
H,263,4,12,-1,0.0,0.0,-21322.95982142924,-13620908.05285277
I,263,4,12,0,0.0,0.0,-21322.95982142924,-13642231.0126742
J,263,8,30,0,0.0,0.0,-21322.95982142924,-13663553.972495629
A,265.54761904761904,0,12,-3,0.0,0.0,-50188.5,-13713742.472495629
B,265.54761904761904,0,12,-2,0.0,0.0,-83647.5,-13797389.972495629
C,265.54761904761904,1,10,-8,0.0,0.0,-217483.5,-14014873.472495629
D,265.54761904761904,6,7,0,0.0,0.0,-217483.5,-14232356.972495629
E,265.54761904761904,6,7,0,0.0,0.0,-217483.5,-14449840.472495629
F,265.54761904761904,0,12,0,0.0,4.125,-217483.5,-14667323.972495629
G,265.54761904761904,0,12,0,0.0,0.0,-217483.5,-14884807.472495629
H,265.54761904761904,4,12,-1,0.0,0.0,-234213.0,-15119020.472495629
I,265.54761904761904,4,12,0,0.0,0.0,-234213.0,-15353233.472495629
J,265.54761904761904,8,30,0,0.0,0.0,-234213.0,-15587446.472495629
A,271.4608843537415,0,12,-3,0.0,0.0,-49231.37038386785,-15636677.842879497
B,271.4608843537415,0,12,-2,0.0,0.0,-82052.28397311307,-15718730.12685261
C,271.4608843537415,1,10,-8,0.0,0.0,-213335.93833009398,-15932066.065182703
D,271.4608843537415,6,7,0,0.0,0.0,-213335.93833009398,-16145402.003512796
E,271.4608843537415,6,7,0,0.0,0.0,-213335.93833009398,-16358737.94184289
F,271.4608843537415,0,12,1,0.0,4.125,-196925.4815354714,-16555663.423378361
G,271.4608843537415,0,12,0,0.0,0.0,-196925.4815354714,-16752588.904913833
H,271.4608843537415,4,12,-1,0.0,0.0,-213335.93833009398,-16965924.843243927
I,271.4608843537415,4,12,0,0.0,0.0,-213335.93833009398,-17179260.781574022
J,271.4608843537415,8,30,0,0.0,0.0,-213335.93833009398,-17392596.719904117
A,271.96196336071375,0,12,-3,0.0,0.0,-44497.69491334045,-17437094.414817456
B,271.96196336071375,0,12,-2,0.0,0.0,-74162.8248555674,-17511257.239673022
C,271.96196336071375,1,10,-7,0.0,0.0,-177990.7796533618,-17689248.019326385
D,271.96196336071375,6,7,1,0.0,0.0,-163158.21468224833,-17852406.234008633
E,271.96196336071375,6,7,0,0.0,0.0,-163158.21468224833,-18015564.44869088
F,271.96196336071375,0,12,0,0.0,4.125,-163158.21468224833,-18178722.663373128
G,271.96196336071375,0,12,0,0.0,0.0,-163158.21468224833,-18341880.878055375
H,271.96196336071375,4,12,-1,0.0,0.0,-177990.7796533618,-18519871.657708738
I,271.96196336071375,4,12,0,0.0,0.0,-177990.7796533618,-18697862.4373621
J,271.96196336071375,8,30,0,0.0,0.0,-177990.7796533618,-18875853.217015464
A,274.9664502164502,0,12,-3,0.0,0.0,-44575.94133411304,-18920429.158349577
B,274.9664502164502,0,12,-1,0.0,0.0,-59434.588445484056,-18979863.746795062
C,274.9664502164502,1,10,-6,0.0,0.0,-148586.4711137101,-19128450.217908774
D,274.9664502164502,6,7,0,0.0,0.0,-148586.4711137101,-19277036.689022485
E,274.9664502164502,6,7,0,0.0,0.0,-148586.4711137101,-19425623.160136197
F,274.9664502164502,0,12,0,0.0,4.125,-148586.4711137101,-19574209.63124991
G,274.9664502164502,0,12,0,0.0,0.0,-148586.4711137101,-19722796.10236362
H,274.9664502164502,4,12,-1,0.0,0.0,-163445.11822508115,-19886241.220588703
I,274.9664502164502,4,12,0,0.0,0.0,-163445.11822508115,-20049686.338813785
J,274.9664502164502,8,30,0,0.0,0.0,-163445.11822508115,-20213131.45703887
A,277.69488861832633,0,12,-3,0.0,0.0,-42515.26776882202,-20255646.72480769
B,277.69488861832633,0,12,-1,0.0,0.0,-56687.0236917627,-20312333.748499453
C,277.69488861832633,1,10,-6,0.0,0.0,-141717.55922940673,-20454051.30772886
D,277.69488861832633,6,7,0,0.0,0.0,-141717.55922940673,-20595768.866958268
E,277.69488861832633,6,7,1,0.0,0.0,-127545.80330646607,-20723314.670264736
F,277.69488861832633,0,12,0,0.0,4.125,-127545.80330646607,-20850860.473571204
G,277.69488861832633,0,12,0,0.0,0.0,-127545.80330646607,-20978406.27687767
H,277.69488861832633,4,12,-1,0.0,0.0,-141717.55922940673,-21120123.83610708
I,277.69488861832633,4,12,0,0.0,0.0,-141717.55922940673,-21261841.395336486
J,277.69488861832633,8,30,0,0.0,0.0,-141717.55922940673,-21403558.954565894
A,286.4163808142746,0,12,-3,0.0,0.0,-41506.125530308185,-21445065.080096204
B,286.4163808142746,0,12,-1,0.0,0.0,-55341.50070707758,-21500406.580803283
C,286.4163808142746,1,10,-5,0.0,0.0,-124518.37659092457,-21624924.95739421
D,286.4163808142746,6,7,0,0.0,0.0,-124518.37659092457,-21749443.333985135
E,286.4163808142746,6,7,0,0.0,0.0,-124518.37659092457,-21873961.71057606
F,286.4163808142746,0,12,0,0.0,4.125,-124518.37659092457,-21998480.087166987
G,286.4163808142746,0,12,1,0.0,0.0,-110683.00141415517,-22109163.08858114
H,286.4163808142746,4,12,-1,0.0,0.0,-124518.37659092457,-22233681.465172067
I,286.4163808142746,4,12,0,0.0,0.0,-124518.37659092457,-22358199.841762993
J,286.4163808142746,8,30,0,0.0,0.0,-124518.37659092457,-22482718.21835392
A,292.6917687860911,0,12,-3,0.0,0.0,-34757.39854327506,-22517475.616897196
B,292.6917687860911,0,12,-1,0.0,0.0,-46343.19805770008,-22563818.814954896
C,292.6917687860911,1,10,-4,0.0,0.0,-92686.39611540016,-22656505.211070295
D,292.6917687860911,6,7,0,0.0,0.0,-92686.39611540016,-22749191.607185695
E,292.6917687860911,6,7,0,0.0,0.0,-92686.39611540016,-22841878.003301095
F,292.6917687860911,0,12,0,0.0,4.125,-92686.39611540016,-22934564.399416495
G,292.6917687860911,0,12,1,0.0,0.0,-81100.59660097514,-23015664.99601747
H,292.6917687860911,4,12,-1,0.0,0.0,-92686.39611540016,-23108351.39213287
I,292.6917687860911,4,12,0,0.0,0.0,-92686.39611540016,-23201037.78824827
J,292.6917687860911,8,30,0,0.0,0.0,-92686.39611540016,-23293724.18436367
A,293.370296694047,0,12,-3,0.0,0.0,-29314.937020735135,-23323039.121384405
B,293.370296694047,0,12,-1,0.0,0.0,-39086.58269431352,-23362125.70407872
C,293.370296694047,1,10,-3,0.0,0.0,-68401.51971504865,-23430527.223793767
D,293.370296694047,6,7,1,0.0,0.0,-58629.87404147027,-23489157.09783524
E,293.370296694047,6,7,0,0.0,0.0,-58629.87404147027,-23547786.97187671
F,293.370296694047,0,12,0,0.0,4.125,-58629.87404147027,-23606416.845918182
G,293.370296694047,0,12,0,0.0,0.0,-58629.87404147027,-23665046.719959654
H,293.370296694047,4,12,-1,0.0,0.0,-68401.51971504865,-23733448.239674702
I,293.370296694047,4,12,0,0.0,0.0,-68401.51971504865,-23801849.75938975
J,293.370296694047,8,30,0,0.0,0.0,-68401.51971504865,-23870251.2791048
A,293.97743855606745,0,12,-3,0.0,0.0,-28777.18979618553,-23899028.468900986
B,293.97743855606745,0,12,0,0.0,0.0,-28777.18979618553,-23927805.658697173
C,293.97743855606745,1,10,-2,0.0,0.0,-47961.982993642545,-23975767.641690817
D,293.97743855606745,6,7,0,0.0,0.0,-47961.982993642545,-24023729.62468446
E,293.97743855606745,6,7,0,0.0,0.0,-47961.982993642545,-24071691.607678104
F,293.97743855606745,0,12,0,0.0,4.125,-47961.982993642545,-24119653.590671748
G,293.97743855606745,0,12,0,0.0,0.0,-47961.982993642545,-24167615.57366539
H,293.97743855606745,4,12,-1,0.0,0.0,-57554.37959237106,-24225169.953257762
I,293.97743855606745,4,12,0,0.0,0.0,-57554.37959237106,-24282724.332850132
J,293.97743855606745,8,30,0,0.0,0.0,-57554.37959237106,-24340278.712442502
A,296.4608843537415,0,12,-3,0.0,0.0,-28480.310654820805,-24368759.02309732
B,296.4608843537415,0,12,0,0.0,0.0,-28480.310654820805,-24397239.33375214
C,296.4608843537415,1,10,-2,0.0,0.0,-47467.184424701336,-24444706.518176842
D,296.4608843537415,6,7,0,0.0,0.0,-47467.184424701336,-24492173.702601545
E,296.4608843537415,6,7,0,0.0,0.0,-47467.184424701336,-24539640.887026247
F,296.4608843537415,0,12,-1,0.0,4.125,-56960.62130964161,-24596601.50833589
G,296.4608843537415,0,12,0,0.0,0.0,-56960.62130964161,-24653562.12964553
H,296.4608843537415,4,12,-1,0.0,0.0,-66454.05819458187,-24720016.18784011
I,296.4608843537415,4,12,0,0.0,0.0,-66454.05819458187,-24786470.246034693
J,296.4608843537415,8,30,0,0.0,0.0,-66454.05819458187,-24852924.304229274
A,296.7837968909399,0,12,-2,0.0,0.0,-17533.461796594333,-24870457.766025867
B,296.7837968909399,0,12,0,0.0,0.0,-17533.461796594333,-24887991.22782246
C,296.7837968909399,1,10,-2,0.0,0.0,-35066.923593188665,-24923058.15141565
D,296.7837968909399,6,7,0,0.0,0.0,-35066.923593188665,-24958125.07500884
E,296.7837968909399,6,7,0,0.0,0.0,-35066.923593188665,-24993191.99860203
F,296.7837968909399,0,12,-1,0.0,4.125,-43833.65449148583,-25037025.653093513
G,296.7837968909399,0,12,0,0.0,0.0,-43833.65449148583,-25080859.307584997
H,296.7837968909399,4,12,-1,0.0,0.0,-52600.385389783,-25133459.69297478
I,296.7837968909399,4,12,0,0.0,0.0,-52600.385389783,-25186060.078364562
J,296.7837968909399,8,30,0,0.0,0.0,-52600.385389783,-25238660.463754345
A,296.96196336071375,0,12,-2,0.0,0.0,-17352.202074423738,-25256012.66582877
B,296.96196336071375,0,12,0,0.0,0.0,-17352.202074423738,-25273364.86790319
C,296.96196336071375,1,10,-2,0.0,0.0,-34704.404148847476,-25308069.27205204
D,296.96196336071375,6,7,-1,0.0,0.0,-43380.505186059345,-25351449.777238097
E,296.96196336071375,6,7,0,0.0,0.0,-43380.505186059345,-25394830.282424156
F,296.96196336071375,0,12,-1,0.0,4.125,-52056.606223271214,-25446886.888647426
G,296.96196336071375,0,12,0,0.0,0.0,-52056.606223271214,-25498943.494870696
H,296.96196336071375,4,12,-1,0.0,0.0,-60732.70726048309,-25559676.20213118
I,296.96196336071375,4,12,0,0.0,0.0,-60732.70726048309,-25620408.90939166
J,296.96196336071375,8,30,0,0.0,0.0,-60732.70726048309,-25681141.616652142
A,297.85870181405886,0,12,-1,0.0,0.0,-8649.231896606878,-25689790.848548748
B,297.85870181405886,0,12,0,0.0,0.0,-8649.231896606878,-25698440.080445353
C,297.85870181405886,1,10,-2,0.0,0.0,-25947.695689820637,-25724387.776135173
D,297.85870181405886,6,7,-1,0.0,0.0,-34596.92758642751,-25758984.7037216
E,297.85870181405886,6,7,0,0.0,0.0,-34596.92758642751,-25793581.63130803
F,297.85870181405886,0,12,-1,0.0,4.125,-43246.15948303439,-25836827.790791065
G,297.85870181405886,0,12,0,0.0,0.0,-43246.15948303439,-25880073.9502741
H,297.85870181405886,4,12,-1,0.0,0.0,-51895.391379641274,-25931969.34165374
I,297.85870181405886,4,12,0,0.0,0.0,-51895.391379641274,-25983864.733033378
J,297.85870181405886,8,30,0,0.0,0.0,-51895.391379641274,-26035760.124413017
A,299.9664502164502,0,12,-1,0.0,0.0,-8441.445321319394,-26044201.569734335
B,299.9664502164502,0,12,-1,0.0,0.0,-16882.890642638788,-26061084.460376974
C,299.9664502164502,1,10,-2,0.0,0.0,-33765.781285277575,-26094850.241662253
D,299.9664502164502,6,7,-1,0.0,0.0,-42207.22660659696,-26137057.46826885
E,299.9664502164502,6,7,0,0.0,0.0,-42207.22660659696,-26179264.694875445
F,299.9664502164502,0,12,-1,0.0,4.125,-50648.67192791636,-26229913.366803363
G,299.9664502164502,0,12,0,0.0,0.0,-50648.67192791636,-26280562.03873128
H,299.9664502164502,4,12,-1,0.0,0.0,-59090.11724923575,-26339652.155980516
I,299.9664502164502,4,12,0,0.0,0.0,-59090.11724923575,-26398742.27322975
J,299.9664502164502,8,30,0,0.0,0.0,-59090.11724923575,-26457832.390478987
A,302.2067723942723,0,12,-1,0.0,0.0,-7867.515054052193,-26465699.905533038
B,302.2067723942723,0,12,-1,0.0,0.0,-15735.030108104385,-26481434.935641143
C,302.2067723942723,1,10,-2,0.0,0.0,-31470.06021620877,-26512904.99585735
D,302.2067723942723,6,7,-1,0.0,0.0,-39337.57527026096,-26552242.571127612
E,302.2067723942723,6,7,0,0.0,0.0,-39337.57527026096,-26591580.146397874
F,302.2067723942723,0,12,0,0.0,4.125,-39337.57527026096,-26630917.721668135
G,302.2067723942723,0,12,0,0.0,0.0,-39337.57527026096,-26670255.296938397
H,302.2067723942723,4,12,-1,0.0,0.0,-47205.090324313154,-26717460.38726271
I,302.2067723942723,4,12,0,0.0,0.0,-47205.090324313154,-26764665.477587022
J,302.2067723942723,8,30,0,0.0,0.0,-47205.090324313154,-26811870.567911334
A,302.69488861832633,0,12,-1,0.0,0.0,-7202.088379986228,-26819072.65629132
B,302.69488861832633,0,12,-1,0.0,0.0,-14404.176759972455,-26833476.833051294
C,302.69488861832633,1,10,-2,0.0,0.0,-28808.35351994491,-26862285.18657124
D,302.69488861832633,6,7,-1,0.0,0.0,-36010.44189993114,-26898295.628471173
E,302.69488861832633,6,7,-1,0.0,0.0,-43212.530279917366,-26941508.15875109
F,302.69488861832633,0,12,0,0.0,4.125,-43212.530279917366,-26984720.689031005
G,302.69488861832633,0,12,0,0.0,0.0,-43212.530279917366,-27027933.21931092
H,302.69488861832633,4,12,-1,0.0,0.0,-50414.618659903594,-27078347.837970823
I,302.69488861832633,4,12,0,0.0,0.0,-50414.618659903594,-27128762.456630725
J,302.69488861832633,8,30,0,0.0,0.0,-50414.618659903594,-27179177.075290628
A,305.74651339232435,0,12,-1,0.0,0.0,-7125.456549166499,-27186302.531839795
B,305.74651339232435,0,12,-1,0.0,0.0,-14250.913098332998,-27200553.444938127
C,305.74651339232435,1,10,-2,0.0,0.0,-28501.826196665996,-27229055.271134794
D,305.74651339232435,6,7,-1,0.0,0.0,-35627.28274583249,-27264682.553880624
E,305.74651339232435,6,7,-1,0.0,0.0,-42752.739294998995,-27307435.293175623
F,305.74651339232435,0,12,1,0.0,4.125,-35627.28274583249,-27343062.575921454
G,305.74651339232435,0,12,0,0.0,0.0,-35627.28274583249,-27378689.858667284
H,305.74651339232435,4,12,-1,0.0,0.0,-42752.739294998995,-27421442.597962283
I,305.74651339232435,4,12,0,0.0,0.0,-42752.739294998995,-27464195.33725728
J,305.74651339232435,8,30,0,0.0,0.0,-42752.739294998995,-27506948.07655228
A,311.4163808142746,0,12,-1,0.0,0.0,-6307.267498232732,-27513255.34405051
B,311.4163808142746,0,12,-1,0.0,0.0,-12614.534996465463,-27525869.879046977
C,311.4163808142746,1,10,-1,0.0,0.0,-18921.802494698197,-27544791.681541674
D,311.4163808142746,6,7,-1,0.0,0.0,-25229.069992930927,-27570020.751534604
E,311.4163808142746,6,7,-1,0.0,0.0,-31536.33749116366,-27601557.089025766
F,311.4163808142746,0,12,0,0.0,4.125,-31536.33749116366,-27633093.426516928
G,311.4163808142746,0,12,-1,0.0,0.0,-37843.604989396394,-27670937.031506322
H,311.4163808142746,4,12,-1,0.0,0.0,-44150.872487629116,-27715087.903993953
I,311.4163808142746,4,12,0,0.0,0.0,-44150.872487629116,-27759238.776481584
J,311.4163808142746,8,30,0,0.0,0.0,-44150.872487629116,-27803389.648969214
A,314.9915767560682,0,12,-1,0.0,0.0,-4593.717202121695,-27807983.366171338
B,314.9915767560682,0,12,-1,0.0,0.0,-9187.43440424339,-27817170.80057558
C,314.9915767560682,1,10,0,0.0,0.0,-9187.43440424339,-27826358.234979823
D,314.9915767560682,6,7,-1,0.0,0.0,-13781.151606365083,-27840139.38658619
E,314.9915767560682,6,7,-1,0.0,0.0,-18374.86880848678,-27858514.255394675
F,314.9915767560682,0,12,0,0.0,4.125,-18374.86880848678,-27876889.12420316
G,314.9915767560682,0,12,-1,0.0,0.0,-22968.586010608473,-27899857.71021377
H,314.9915767560682,4,12,-1,0.0,0.0,-27562.303212730167,-27927420.013426498
I,314.9915767560682,4,12,0,0.0,0.0,-27562.303212730167,-27954982.316639226
J,314.9915767560682,8,30,0,0.0,0.0,-27562.303212730167,-27982544.619851954
A,317.6917687860911,0,12,-1,0.0,0.0,-3497.285451910617,-27986041.905303866
B,317.6917687860911,0,12,-1,0.0,0.0,-6994.570903821234,-27993036.47620769
C,317.6917687860911,1,10,0,0.0,0.0,-6994.570903821234,-28000031.04711151
D,317.6917687860911,6,7,-1,0.0,0.0,-10491.85635573185,-28010522.90346724
E,317.6917687860911,6,7,-1,0.0,0.0,-13989.141807642469,-28024512.045274884
F,317.6917687860911,0,12,0,0.0,4.125,-13989.141807642469,-28038501.187082525
G,317.6917687860911,0,12,-2,0.0,0.0,-20983.7127114637,-28059484.89979399
H,317.6917687860911,4,12,-1,0.0,0.0,-24480.99816337432,-28083965.897957366
I,317.6917687860911,4,12,0,0.0,0.0,-24480.99816337432,-28108446.896120742
J,317.6917687860911,8,30,0,0.0,0.0,-24480.99816337432,-28132927.894284118
A,318.370296694047,0,12,-1,0.0,0.0,-2645.094036574927,-28135572.988320693
B,318.370296694047,0,12,-1,0.0,0.0,-5290.188073149854,-28140863.176393844
C,318.370296694047,1,10,0,0.0,0.0,-5290.188073149854,-28146153.364466995
D,318.370296694047,6,7,-2,0.0,0.0,-10580.376146299708,-28156733.740613293
E,318.370296694047,6,7,-1,0.0,0.0,-13225.470182874635,-28169959.210796166
F,318.370296694047,0,12,0,0.0,4.125,-13225.470182874635,-28183184.68097904
G,318.370296694047,0,12,-2,0.0,0.0,-18515.65825602449,-28201700.339235064
H,318.370296694047,4,12,-1,0.0,0.0,-21160.752292599416,-28222861.091527663
I,318.370296694047,4,12,0,0.0,0.0,-21160.752292599416,-28244021.843820263
J,318.370296694047,8,30,0,0.0,0.0,-21160.752292599416,-28265182.596112862
A,318.97743855606745,0,12,-1,0.0,0.0,-2433.703217475648,-28267616.29933034
B,318.97743855606745,0,12,-2,0.0,0.0,-7301.109652426944,-28274917.408982765
C,318.97743855606745,1,10,0,0.0,0.0,-7301.109652426944,-28282218.51863519
D,318.97743855606745,6,7,-2,0.0,0.0,-12168.51608737824,-28294387.03472257
E,318.97743855606745,6,7,-1,0.0,0.0,-14602.219304853888,-28308989.254027423
F,318.97743855606745,0,12,0,0.0,4.125,-14602.219304853888,-28323591.473332275
G,318.97743855606745,0,12,-2,0.0,0.0,-19469.625739805186,-28343061.09907208
H,318.97743855606745,4,12,-1,0.0,0.0,-21903.328957280835,-28364964.428029362
I,318.97743855606745,4,12,0,0.0,0.0,-21903.328957280835,-28386867.756986644
J,318.97743855606745,8,30,0,0.0,0.0,-21903.328957280835,-28408771.085943926
A,320.9761904761907,0,12,0,0.0,0.0,0.0,-28408771.085943926
B,320.9761904761907,0,12,-2,0.0,0.0,-4508.150039316891,-28413279.23598324
C,320.9761904761907,1,10,0,0.0,0.0,-4508.150039316891,-28417787.386022557
D,320.9761904761907,6,7,-2,0.0,0.0,-9016.300078633782,-28426803.68610119
E,320.9761904761907,6,7,-1,0.0,0.0,-11270.375098292228,-28438074.061199483
F,320.9761904761907,0,12,0,0.0,4.125,-11270.375098292228,-28449344.436297774
G,320.9761904761907,0,12,-2,0.0,0.0,-15778.525137609118,-28465122.961435385
H,320.9761904761907,4,12,-1,0.0,0.0,-18032.600157267563,-28483155.561592653
I,320.9761904761907,4,12,0,0.0,0.0,-18032.600157267563,-28501188.16174992
J,320.9761904761907,8,30,0,0.0,0.0,-18032.600157267563,-28519220.76190719
A,321.7837968909399,0,12,-1,0.0,0.0,-1616.5805034282184,-28520837.342410617
B,321.7837968909399,0,12,-2,0.0,0.0,-4849.741510284655,-28525687.0839209
C,321.7837968909399,1,10,0,0.0,0.0,-4849.741510284655,-28530536.825431183
D,321.7837968909399,6,7,-2,0.0,0.0,-8082.902517141092,-28538619.727948323
E,321.7837968909399,6,7,-1,0.0,0.0,-9699.48302056931,-28548319.210968893
F,321.7837968909399,0,12,0,0.0,4.125,-9699.48302056931,-28558018.693989463
G,321.7837968909399,0,12,-2,0.0,0.0,-12932.644027425747,-28570951.33801689
H,321.7837968909399,4,12,-1,0.0,0.0,-14549.224530853966,-28585500.562547743
I,321.7837968909399,4,12,0,0.0,0.0,-14549.224530853966,-28600049.787078597
J,321.7837968909399,8,30,0,0.0,0.0,-14549.224530853966,-28614599.01160945
A,322.81806455118965,0,12,-1,0.0,0.0,-1361.0665274214819,-28615960.078136873
B,322.81806455118965,0,12,-2,0.0,0.0,-4083.1995822644453,-28620043.277719136
C,322.81806455118965,1,10,0,0.0,0.0,-4083.1995822644453,-28624126.4773014
D,322.81806455118965,6,7,-1,0.0,0.0,-5444.266109685927,-28629570.743411086
E,322.81806455118965,6,7,-1,0.0,0.0,-6805.332637107409,-28636376.076048195
F,322.81806455118965,0,12,0,0.0,4.125,-6805.332637107409,-28643181.408685304
G,322.81806455118965,0,12,-2,0.0,0.0,-9527.465691950372,-28652708.874377254
H,322.81806455118965,4,12,-1,0.0,0.0,-10888.532219371855,-28663597.406596627
I,322.81806455118965,4,12,0,0.0,0.0,-10888.532219371855,-28674485.938816
J,322.81806455118965,8,30,0,0.0,0.0,-10888.532219371855,-28685374.471035372
A,322.85870181405886,0,12,-2,0.0,0.0,-2054.6310965180887,-28687429.102131892
B,322.85870181405886,0,12,-2,0.0,0.0,-4109.262193036177,-28691538.364324927
C,322.85870181405886,1,10,0,0.0,0.0,-4109.262193036177,-28695647.626517963
D,322.85870181405886,6,7,-1,0.0,0.0,-5136.577741295221,-28700784.204259258
E,322.85870181405886,6,7,-1,0.0,0.0,-6163.893289554267,-28706948.097548813
F,322.85870181405886,0,12,0,0.0,4.125,-6163.893289554267,-28713111.990838367
G,322.85870181405886,0,12,-2,0.0,0.0,-8218.524386072355,-28721330.51522444
H,322.85870181405886,4,12,-1,0.0,0.0,-9245.8399343314,-28730576.35515877
I,322.85870181405886,4,12,0,0.0,0.0,-9245.8399343314,-28739822.1950931
J,322.85870181405886,8,30,0,0.0,0.0,-9245.8399343314,-28749068.03502743
A,326,1,10,-4,0.0,0.0,-4096.252834467245,-28753164.2878619
B,326,0,12,-2,0.0,0.0,-6144.379251700868,-28759308.6671136
C,326,1,10,0,0.0,0.0,-6144.379251700868,-28765453.0463653
D,326,6,7,-1,0.0,0.0,-7168.4424603176785,-28772621.488825615
E,326,6,7,-1,0.0,0.0,-8192.50566893449,-28780813.99449455
F,326,0,12,0,0.0,4.125,-8192.50566893449,-28789006.500163484
G,326,0,12,-2,0.0,0.0,-10240.632086168112,-28799247.132249653
H,326,4,12,-1,0.0,0.0,-11264.695294784924,-28810511.82754444
I,326,4,12,0,0.0,0.0,-11264.695294784924,-28821776.522839226
J,326,8,30,0,0.0,0.0,-11264.695294784924,-28833041.218134012
A,327.2067723942723,1,10,-4,0.0,0.0,-73294.317016317,-28906335.53515033
B,327.2067723942723,0,12,-2,0.0,0.0,-109941.4755244755,-29016277.010674804
C,327.2067723942723,1,10,0,0.0,0.0,-109941.4755244755,-29126218.48619928
D,327.2067723942723,6,7,-1,0.0,0.0,-128265.05477855475,-29254483.540977832
E,327.2067723942723,6,7,-1,0.0,0.0,-146588.634032634,-29401072.175010465
F,327.2067723942723,0,12,-1,0.0,4.125,-164912.21328671326,-29565984.388297178
